ID,Spending_Score,Segmentation,Age_Group,WE_group,Family_Size_Group,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
461911,1,1,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459882,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459632,3,4,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
462613,2,4,2,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466455,1,4,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462394,2,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462010,1,1,2,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461371,2,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462376,3,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459845,1,4,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462658,2,1,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
462583,1,4,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459858,1,4,2,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459091,2,2,4,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467135,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460413,1,2,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466206,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463192,2,1,3,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
467382,2,3,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466750,1,4,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463801,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467296,2,3,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460651,1,1,2,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
460296,1,1,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463524,2,3,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461775,3,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465711,2,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462833,2,4,2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465506,2,2,3,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463366,1,4,4,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
464987,3,2,3,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459114,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467928,2,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462881,3,2,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466524,1,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463191,1,4,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460861,1,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465610,1,3,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460206,1,2,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462876,1,4,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465333,1,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463121,3,1,4,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460379,1,1,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462991,1,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460307,1,4,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464383,1,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467931,1,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466594,3,3,4,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461200,1,3,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465600,1,2,2,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
459688,1,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463549,1,4,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466696,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462906,1,4,2,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461527,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461354,1,2,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
462483,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463938,1,2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
461661,2,3,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463532,1,2,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465627,1,2,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465242,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465170,1,3,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467359,2,3,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460415,1,1,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465984,3,4,1,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459432,1,1,4,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464241,3,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467141,1,1,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466933,1,1,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
465035,3,3,4,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461415,1,1,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461957,2,3,3,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465523,3,3,3,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459631,3,4,3,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465279,3,1,3,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463782,1,1,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463243,1,4,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465489,1,1,3,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467100,1,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460154,1,3,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459753,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
464030,1,4,1,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463220,2,2,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465237,3,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467564,2,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465113,3,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
459516,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465965,1,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460907,3,1,4,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467314,2,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459951,1,1,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467295,1,3,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466212,2,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463533,3,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467890,2,2,4,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467541,3,1,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460183,1,4,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463634,1,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463100,1,4,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
460550,2,3,4,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465867,3,2,2,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462964,2,3,2,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466685,1,4,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460719,1,4,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
463005,2,2,2,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
466377,2,3,4,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464796,3,1,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
460682,1,2,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459744,2,2,1,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460084,1,4,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461119,1,4,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463441,3,3,3,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466971,1,4,4,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463208,2,3,4,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467877,2,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464471,1,4,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467360,2,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461576,1,3,2,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461966,1,3,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463398,1,3,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
466096,1,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
464433,1,1,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461082,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
465942,3,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
464354,1,1,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464252,2,3,2,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463463,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465592,1,2,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462214,1,4,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466707,1,2,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459956,2,4,2,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460847,1,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463222,1,1,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462816,1,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461979,2,3,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467170,1,1,2,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462609,1,4,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466332,1,4,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459594,1,1,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464147,3,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463007,3,4,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464119,2,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463310,1,1,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465706,2,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459826,1,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466174,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463596,1,3,2,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465455,1,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462867,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459140,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464295,1,3,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460067,1,1,2,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467222,2,1,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461482,1,3,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462514,1,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459796,2,3,4,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463722,3,3,4,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462278,1,3,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463799,1,2,3,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464259,2,2,4,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467159,3,4,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
460669,1,2,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
462003,1,4,4,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461216,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464298,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465039,3,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467973,2,1,4,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467731,2,3,4,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461721,1,4,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
463166,1,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465944,3,1,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
461061,1,2,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
463010,1,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464756,1,2,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
467366,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464006,1,2,2,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461206,1,4,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466216,1,1,1,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463690,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465929,1,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461736,2,3,3,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460402,1,1,3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467367,1,2,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464770,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464918,1,4,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461639,2,1,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464254,2,3,4,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462579,1,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
466976,1,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467079,1,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467724,3,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459792,1,1,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464789,2,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467143,1,4,3,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464370,2,2,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459415,1,1,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459387,1,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467895,1,3,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459838,3,3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463695,1,1,1,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464512,1,1,3,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467419,1,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462511,3,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464124,1,2,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459638,1,4,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466194,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461807,1,4,1,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460456,3,4,2,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
462932,3,1,2,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
461297,3,3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464430,2,3,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459416,1,1,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464743,2,2,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
466276,1,4,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467829,1,4,1,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463813,1,1,1,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461733,3,2,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466925,1,4,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467846,2,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459596,2,2,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460597,1,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
467788,1,4,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467966,1,4,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
464503,1,1,1,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460242,1,3,3,3,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467014,3,3,2,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466637,3,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462553,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459287,1,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
464074,2,3,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463734,2,1,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466575,2,3,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459193,1,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462143,1,1,4,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467700,2,3,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467140,2,3,4,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463356,1,4,1,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466797,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459234,1,4,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460442,2,2,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463901,1,3,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465494,2,2,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461552,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459239,1,1,4,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466379,1,3,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
464759,1,1,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
461994,1,4,1,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461802,1,2,2,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462527,2,3,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461800,1,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460933,3,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460189,1,4,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459031,3,2,3,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464673,3,4,3,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
459101,1,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460136,1,4,1,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460973,1,4,1,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460187,1,1,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
