ID,Age,Work_Experience,Spending_Score,Family_Size,Segmentation,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
462127,1.3552782648965527,-1.1726773802918895,3,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467512,0.03361436901535839,-1.1726773802918895,2,-0.47480926308974797,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461366,-1.2431530169155556,-1.1726773802918895,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464674,0.5505159158769471,0.02181053925317817,2,1.3586705459476018,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460540,-0.7748793049969794,0.02181053925317817,2,-0.47480926308974797,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466813,0.9831900531864327,0.02181053925317817,1,0.2861536118313656,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459228,0.6529246932673928,-1.1726773802918895,2,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462615,-0.690354747172174,1.0029755559278495,1,2.1196334208687158,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460712,1.782158493615663,-1.1726773802918895,1,-1.5473261972059846,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462945,0.6022126848157192,0.02181053925317817,2,0.8764022737692045,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459200,-0.09627968244334437,0.5087962957220021,2,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465087,-0.862175648544841,0.02181053925317817,1,0.8764022737692045,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459108,-1.4562507132736706,-1.1726773802918895,1,1.3586705459476018,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467760,0.7026887579858846,1.0029755559278495,2,1.3586705459476018,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464726,-0.5289538197528298,1.659223597028368,3,2.7098820828065557,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462146,1.393585399845686,-1.1726773802918895,3,0.8764022737692045,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464188,-0.5289538197528298,0.02181053925317817,1,0.2861536118313656,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461055,0.6529246932673928,0.02181053925317817,2,0.2861536118313656,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
461718,0.44400971567460923,1.5373321764978183,2,0.2861536118313656,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
467667,-0.9524317477577589,1.463786823516572,1,-0.47480926308974797,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461997,-0.862175648544841,1.463786823516572,1,-1.5473261972059846,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460361,0.38911498845760417,-1.1726773802918895,1,-1.5473261972059846,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460315,-0.030540541264699662,1.8000085406560338,1,1.7664225601509063,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463021,1.5053066848625527,-1.1726773802918895,3,-0.47480926308974797,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467739,1.1550109545590996,0.02181053925317817,2,0.8764022737692045,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463937,-1.04585536661442,-1.1726773802918895,1,0.8764022737692045,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
462598,-0.1636832812857786,1.5373321764978183,2,1.3586705459476018,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467742,0.9831900531864327,1.0029755559278495,3,0.8764022737692045,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462918,-0.1636832812857786,1.659223597028368,2,0.2861536118313656,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465308,-1.5695571724645003,0.02181053925317817,1,0.8764022737692045,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463396,-1.2431530169155556,0.8002006515866025,1,0.8764022737692045,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466967,0.4977953822854853,0.02181053925317817,1,-1.5473261972059846,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465145,0.2758085292667745,-1.1726773802918895,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466611,-1.6879010975792967,1.3786446668348955,1,0.2861536118313656,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463117,-1.1426769437453903,-1.1726773802918895,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462056,0.6529246932673928,1.463786823516572,2,0.8764022737692045,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465514,-1.04585536661442,0.02181053925317817,1,1.3586705459476018,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
460310,-0.6084313619495196,1.7107346151556417,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461662,2.062659788816211,0.02181053925317817,3,-0.47480926308974797,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464448,-0.09627968244334437,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461473,0.03361436901535839,0.8002006515866025,2,0.2861536118313656,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461587,-1.1426769437453903,-1.1726773802918895,1,0.2861536118313656,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459021,0.2758085292667745,1.3786446668348955,1,-0.47480926308974797,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465861,-0.030540541264699662,1.8000085406560338,1,-1.5473261972059846,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465874,-1.1426769437453903,0.02181053925317817,1,-0.47480926308974797,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460325,1.1550109545590996,0.8002006515866025,1,-1.5473261972059846,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460333,-0.030540541264699662,1.7107346151556417,1,0.8764022737692045,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467043,0.7026887579858846,1.0029755559278495,1,-1.5473261972059846,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461937,0.03361436901535839,0.02181053925317817,1,0.2861536118313656,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467262,1.6816824204454963,0.02181053925317817,3,-0.47480926308974797,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465794,-0.6084313619495196,-1.1726773802918895,1,0.8764022737692045,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460421,-0.7748793049969794,-1.1726773802918895,1,-1.5473261972059846,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462180,1.02719601288706,1.0029755559278495,2,0.8764022737692045,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
462681,0.9831900531864327,1.3786446668348955,2,-0.47480926308974797,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465461,1.5053066848625527,0.02181053925317817,2,0.2861536118313656,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459356,1.1550109545590996,1.0029755559278495,1,-1.5473261972059846,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459216,0.0962596110119725,0.02181053925317817,1,-0.47480926308974797,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465283,0.7026887579858846,-1.1726773802918895,3,-0.47480926308974797,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467450,1.8148251604665753,1.5373321764978183,3,-0.47480926308974797,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465296,1.6473296864410072,1.1561735054982034,3,0.2861536118313656,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461239,-0.030540541264699662,0.02181053925317817,1,-1.5473261972059846,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463870,-0.9524317477577589,0.02181053925317817,1,-0.47480926308974797,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467550,-1.04585536661442,-1.1726773802918895,1,-0.47480926308974797,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459382,0.03361436901535839,0.02181053925317817,1,-1.5473261972059846,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463134,-0.862175648544841,0.02181053925317817,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459917,0.15746460415197702,1.659223597028368,1,-1.5473261972059846,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463037,0.8929339539735148,0.02181053925317817,2,0.8764022737692045,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461209,-0.690354747172174,1.5373321764978183,1,-1.5473261972059846,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461524,1.3552782648965527,0.02181053925317817,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465038,0.33306449827627066,-1.1726773802918895,3,0.8764022737692045,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461849,-0.6084313619495196,-1.1726773802918895,1,0.8764022737692045,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459654,0.6022126848157192,1.1561735054982034,2,0.2861536118313656,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463620,-1.9416453841746193,0.02181053925317817,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466862,-1.1426769437453903,1.5373321764978183,1,0.8764022737692045,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463794,-0.6084313619495196,-1.1726773802918895,1,1.3586705459476018,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
461743,1.1130841046451354,0.02181053925317817,3,-0.47480926308974797,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466994,0.38911498845760417,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467210,-0.9524317477577589,1.757405505833806,2,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
460059,0.44400971567460923,0.5087962957220021,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
466946,1.0704863967342955,-1.1726773802918895,2,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462189,-1.2431530169155556,0.02181053925317817,1,0.8764022737692045,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
466011,1.5772651179152624,0.02181053925317817,3,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
462162,-0.1636832812857786,0.02181053925317817,1,-0.47480926308974797,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463977,-0.9524317477577589,1.5373321764978183,3,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466692,-1.04585536661442,0.02181053925317817,1,-1.5473261972059846,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
465232,0.8466319182819161,-1.1726773802918895,3,0.8764022737692045,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461018,-1.2431530169155556,-1.1726773802918895,1,0.2861536118313656,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
465607,-0.23283781734786213,1.3786446668348955,1,-0.47480926308974797,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467801,0.5505159158769471,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465858,0.44400971567460923,0.8002006515866025,1,-1.5473261972059846,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467117,0.44400971567460923,-1.1726773802918895,1,-1.5473261972059846,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462762,0.44400971567460923,-1.1726773802918895,3,0.8764022737692045,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462973,-0.09627968244334437,1.5373321764978183,2,-0.47480926308974797,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466551,-0.30383669012833014,1.5373321764978183,2,-0.47480926308974797,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461569,1.1550109545590996,0.02181053925317817,1,-1.5473261972059846,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459253,-0.30383669012833014,0.02181053925317817,2,0.8764022737692045,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467755,-0.23283781734786213,1.278087729350627,1,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459943,0.0962596110119725,0.5087962957220021,1,0.2861536118313656,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465480,-0.09627968244334437,0.02181053925317817,3,-0.47480926308974797,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466029,-0.9524317477577589,-1.1726773802918895,1,-1.5473261972059846,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
466806,-0.030540541264699662,-1.1726773802918895,1,-1.5473261972059846,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466214,2.0329131112314336,-1.1726773802918895,1,-0.47480926308974797,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462782,0.8929339539735148,1.3786446668348955,3,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
461479,0.6022126848157192,0.02181053925317817,2,0.2861536118313656,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461027,0.15746460415197702,1.463786823516572,2,1.3586705459476018,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460494,-0.9524317477577589,0.02181053925317817,1,0.8764022737692045,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
460565,0.0962596110119725,1.463786823516572,2,0.8764022737692045,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
465247,-2.078203519079137,1.278087729350627,1,2.1196334208687158,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465993,-1.04585536661442,-1.1726773802918895,1,-0.47480926308974797,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459463,1.1130841046451354,0.02181053925317817,2,0.2861536118313656,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460170,1.3552782648965527,-1.1726773802918895,1,-1.5473261972059846,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463200,0.0962596110119725,-1.1726773802918895,2,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
458986,-2.078203519079137,1.3786446668348955,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467390,0.33306449827627066,-1.1726773802918895,1,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459349,0.44400971567460923,-1.1726773802918895,3,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467144,-0.3767809776438936,0.02181053925317817,1,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460750,0.8466319182819161,-1.1726773802918895,2,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464263,2.0329131112314336,0.02181053925317817,1,0.2861536118313656,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462644,-1.2431530169155556,0.02181053925317817,2,0.2861536118313656,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463386,0.15746460415197702,1.278087729350627,1,-1.5473261972059846,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463770,-1.2431530169155556,0.02181053925317817,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459434,1.7155975280913918,0.02181053925317817,1,-1.5473261972059846,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467417,0.7026887579858846,1.0029755559278495,2,1.7664225601509063,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461048,-0.5289538197528298,1.6018682576058028,2,-0.47480926308974797,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461428,0.4977953822854853,0.02181053925317817,1,-1.5473261972059846,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461213,-0.690354747172174,0.02181053925317817,1,0.8764022737692045,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464975,1.236934339781754,1.1561735054982034,1,0.2861536118313656,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461565,0.6022126848157192,1.0029755559278495,2,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
462213,-1.9416453841746193,0.02181053925317817,1,-0.47480926308974797,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467716,0.03361436901535839,1.0029755559278495,2,0.2861536118313656,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460285,0.8929339539735148,-1.1726773802918895,1,-0.47480926308974797,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461455,-0.3767809776438936,-1.1726773802918895,2,-0.47480926308974797,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467920,-0.030540541264699662,1.463786823516572,1,-1.5473261972059846,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467244,-1.1426769437453903,-1.1726773802918895,1,1.3586705459476018,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463107,1.972403689603293,-1.1726773802918895,1,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463460,0.6529246932673928,-1.1726773802918895,2,-0.47480926308974797,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462976,0.5505159158769471,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467669,1.8470958579635175,-1.1726773802918895,3,-0.47480926308974797,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461589,0.03361436901535839,0.02181053925317817,2,-0.47480926308974797,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463269,-0.30383669012833014,0.5087962957220021,2,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464815,-1.5695571724645003,0.5087962957220021,3,2.7098820828065557,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465552,-1.4562507132736706,-1.1726773802918895,1,2.1196334208687158,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463587,-1.04585536661442,0.02181053925317817,1,0.8764022737692045,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467200,1.6125278843834128,-1.1726773802918895,1,-0.47480926308974797,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462436,-0.6084313619495196,-1.1726773802918895,1,0.2861536118313656,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463207,0.6022126848157192,0.02181053925317817,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463853,0.938444462991673,-1.1726773802918895,2,0.8764022737692045,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459443,0.5505159158769471,1.463786823516572,2,-0.47480926308974797,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466489,0.7995103351168562,0.02181053925317817,2,0.8764022737692045,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
464388,-0.7748793049969794,1.659223597028368,1,-1.5473261972059846,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
467662,-0.862175648544841,0.02181053925317817,1,-1.5473261972059846,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466832,1.393585399845686,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464496,0.03361436901535839,0.02181053925317817,3,1.3586705459476018,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
465271,0.38911498845760417,-1.1726773802918895,3,1.3586705459476018,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467621,1.6473296864410072,0.02181053925317817,1,-1.5473261972059846,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467526,-1.6879010975792967,0.02181053925317817,1,0.2861536118313656,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464050,-0.7748793049969794,-1.1726773802918895,1,-1.5473261972059846,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460510,-0.3767809776438936,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462339,-0.5289538197528298,0.8002006515866025,1,1.3586705459476018,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467670,-1.2431530169155556,0.02181053925317817,1,0.2861536118313656,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464844,-0.690354747172174,0.02181053925317817,1,0.8764022737692045,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464681,-1.2431530169155556,1.0029755559278495,2,1.3586705459476018,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
467640,-0.1636832812857786,0.02181053925317817,1,0.2861536118313656,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459381,0.8466319182819161,-1.1726773802918895,1,-0.47480926308974797,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461095,-1.6879010975792967,0.02181053925317817,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
464963,0.38911498845760417,0.02181053925317817,1,-0.47480926308974797,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
461422,0.6529246932673928,0.02181053925317817,2,1.7664225601509063,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460853,1.1550109545590996,0.02181053925317817,3,0.2861536118313656,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461505,-0.09627968244334437,-1.1726773802918895,3,0.2861536118313656,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467832,-1.8117513327159165,1.0029755559278495,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466398,-1.6879010975792967,0.02181053925317817,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465587,0.0962596110119725,-1.1726773802918895,1,1.3586705459476018,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
467109,-0.1636832812857786,-1.1726773802918895,1,1.3586705459476018,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460350,0.15746460415197702,0.5087962957220021,1,-1.5473261972059846,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
